Grant.Application.ID,Grant.Status,Sponsor.Code,Grant.Category.Code,Contract.Value.Band...see.note.A,RFCD.Code.1,RFCD.Percentage.1,RFCD.Code.2,RFCD.Percentage.2,RFCD.Code.3,RFCD.Percentage.3,RFCD.Code.4,RFCD.Percentage.4,RFCD.Code.5,RFCD.Percentage.5,SEO.Code.1,SEO.Percentage.1,SEO.Code.2,SEO.Percentage.2,SEO.Code.3,SEO.Percentage.3,SEO.Code.4,SEO.Percentage.4,SEO.Code.5,SEO.Percentage.5,Person.ID.1,Role.1,Year.of.Birth.1,Country.of.Birth.1,Home.Language.1,Dept.No..1,Faculty.No..1,With.PHD.1,No..of.Years.in.Uni.at.Time.of.Grant.1,Number.of.Successful.Grant.1,Number.of.Unsuccessful.Grant.1,A..1,A.1,B.1,C.1
5457,1,2B,10A,G ,259999.0,50.0,259902.0,40.0,250501.0,10.0,0.0,0.0,0.0,0.0,780103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7947.0,CHIEF_INVESTIGATOR,1960.0,Asia Pacific,,3048.0,31.0,Yes ,>10 to 15,5.0,1.0,24.0,8.0,4.0,4.0
185,0,4D,20C,,321299.0,80.0,321202.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,730210.0,20.0,730218.0,10.0,730299.0,70.0,0.0,0.0,0.0,0.0,20122.0,CHIEF_INVESTIGATOR,1965.0,Great Britain,,2523.0,25.0,Yes ,>=0 to 5,0.0,1.0,0.0,7.0,2.0,1.0
7976,1,36D,10A,E ,300203.0,50.0,300204.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,620105.0,50.0,620501.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,352352.0,CHIEF_INVESTIGATOR,1955.0,Australia,,998.0,1.0,Yes ,>=0 to 5,0.0,0.0,5.0,0.0,1.0,0.0
4757,0,20D,10B,A ,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735967.0,CHIEF_INVESTIGATOR,1965.0,Western Europe,,2713.0,25.0,Yes ,>=0 to 5,2.0,2.0,1.0,0.0,0.0,0.0
66,0,2B,10A,,240204.0,40.0,299999.0,30.0,291702.0,30.0,0.0,0.0,0.0,0.0,671299.0,30.0,671399.0,40.0,700399.0,30.0,0.0,0.0,0.0,0.0,15187.0,CHIEF_INVESTIGATOR,1960.0,Australia,,3198.0,31.0,Yes ,>10 to 15,0.0,1.0,4.0,17.0,0.0,3.0
1068,0,24D,30B,,321206.0,40.0,321299.0,30.0,350299.0,30.0,0.0,0.0,0.0,0.0,730220.0,60.0,730213.0,20.0,720499.0,20.0,0.0,0.0,0.0,0.0,76237.0,CHIEF_INVESTIGATOR,1960.0,Great Britain,English,2923.0,25.0,Yes ,>5 to 10,0.0,2.0,1.0,3.0,4.0,0.0
7958,0,330B,20A,A ,390106.0,15.0,390113.0,15.0,390402.0,15.0,399901.0,15.0,419999.0,40.0,750502.0,33.0,750503.0,33.0,750805.0,34.0,0.0,0.0,0.0,0.0,82427.0,CHIEF_INVESTIGATOR,1955.0,Australia,,653.0,7.0,,more than 15,4.0,7.0,0.0,1.0,0.0,4.0
4868,0,53A,30B,B ,320207.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12957.0,CHIEF_INVESTIGATOR,1965.0,Great Britain,,2603.0,25.0,Yes ,>5 to 10,1.0,13.0,25.0,7.0,9.0,1.0
4695,1,29A,10B,A ,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74162.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2813.0,25.0,Yes ,>5 to 10,2.0,7.0,14.0,27.0,9.0,7.0
6122,0,4D,10A,,321006.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,50.0,730113.0,30.0,730203.0,20.0,0.0,0.0,0.0,0.0,655457.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2628.0,25.0,Yes ,>=0 to 5,1.0,4.0,1.0,4.0,2.0,0.0
1450,1,4D,10A,C ,230204.0,60.0,270299.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,730107.0,40.0,730106.0,30.0,730108.0,30.0,0.0,0.0,0.0,0.0,132232.0,CHIEF_INVESTIGATOR,1975.0,Australia,,2523.0,25.0,Yes ,>=0 to 5,1.0,0.0,6.0,0.0,1.0,0.0
481,1,29A,10B,A ,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86672.0,CHIEF_INVESTIGATOR,1975.0,Australia,,2713.0,25.0,Yes ,>=0 to 5,1.0,0.0,0.0,0.0,0.0,0.0
7352,0,315C,10A,A ,321299.0,80.0,321202.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,730203.0,50.0,730217.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,8772.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2763.0,25.0,,Less than 0,5.0,8.0,8.0,19.0,14.0,5.0
7762,0,2B,10A,,290801.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680202.0,50.0,680203.0,30.0,680503.0,20.0,0.0,0.0,0.0,0.0,33582.0,CHIEF_INVESTIGATOR,1975.0,Australia,,2103.0,19.0,Yes ,>5 to 10,0.0,0.0,1.0,0.0,1.0,7.0
3834,0,4D,10A,,321028.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730109.0,10.0,730114.0,50.0,730203.0,10.0,730217.0,20.0,730219.0,10.0,8772.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2763.0,25.0,,Less than 0,4.0,5.0,4.0,6.0,4.0,2.0
4876,0,33A,20C,C ,291004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770502.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30707.0,CHIEF_INVESTIGATOR,1965.0,Middle East and Africa,,2253.0,19.0,Yes ,>=0 to 5,0.0,1.0,0.0,3.0,12.0,3.0
2575,0,2B,10A,,419999.0,40.0,380107.0,40.0,330399.0,20.0,0.0,0.0,0.0,0.0,750202.0,40.0,730211.0,40.0,749999.0,20.0,0.0,0.0,0.0,0.0,118727.0,CHIEF_INVESTIGATOR,1960.0,Western Europe,,528.0,7.0,,>=0 to 5,0.0,1.0,0.0,3.0,1.0,0.0
8201,0,4D,10A,,321013.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,80.0,730205.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,67537.0,CHIEF_INVESTIGATOR,1955.0,Australia,,2713.0,25.0,,more than 15,0.0,0.0,2.0,6.0,1.0,8.0
5538,0,2B,10A,,430108.0,60.0,430102.0,30.0,420307.0,10.0,0.0,0.0,0.0,0.0,750902.0,60.0,720202.0,30.0,750404.0,10.0,0.0,0.0,0.0,0.0,63222.0,CHIEF_INVESTIGATOR,1950.0,Australia,,653.0,7.0,Yes ,more than 15,1.0,0.0,5.0,2.0,0.0,0.0
7304,0,21A,50A,A ,350603.0,30.0,340214.0,20.0,310202.0,20.0,319999.0,30.0,0.0,0.0,710704.0,30.0,770507.0,20.0,770502.0,30.0,680401.0,10.0,680605.0,10.0,778842.0,CHIEF_INVESTIGATOR,1975.0,Asia Pacific,,,,Yes ,,0.0,2.0,1.0,1.0,0.0,0.0
4654,1,2B,10A,C ,270401.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770703.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79742.0,CHIEF_INVESTIGATOR,1950.0,Great Britain,,3028.0,31.0,,Less than 0,1.0,3.0,0.0,17.0,18.0,6.0
3953,0,4D,10A,,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,90.0,730104.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9067.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2538.0,25.0,Yes ,more than 15,3.0,4.0,10.0,15.0,4.0,3.0
1430,1,4D,20C,A ,320307.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730199.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79032.0,DELEGATED_RESEARCHER,1955.0,Australia,,2713.0,25.0,Yes ,more than 15,0.0,1.0,4.0,11.0,8.0,4.0
5714,1,133A,30D,A ,360104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750601.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69657.0,CHIEF_INVESTIGATOR,1955.0,Great Britain,English,828.0,7.0,Yes ,more than 15,5.0,6.0,0.0,2.0,13.0,5.0
6188,0,4D,10A,,320704.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,80.0,730213.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,104707.0,CHIEF_INVESTIGATOR,1975.0,Australia,,2538.0,25.0,Yes ,>=0 to 5,3.0,0.0,0.0,0.0,1.0,0.0
4639,0,2B,10A,B ,290801.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680302.0,60.0,680202.0,20.0,680203.0,20.0,0.0,0.0,0.0,0.0,73017.0,CHIEF_INVESTIGATOR,1960.0,The Americas,,2103.0,19.0,Yes ,more than 15,1.0,5.0,5.0,2.0,4.0,6.0
3185,1,21A,50A,A ,390104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750502.0,20.0,750503.0,20.0,750504.0,20.0,750599.0,40.0,0.0,0.0,77717.0,CHIEF_INVESTIGATOR,1970.0,Australia,,3658.0,22.0,Yes ,>=0 to 5,1.0,0.0,3.0,1.0,6.0,0.0
5876,0,24D,30B,B ,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
1376,1,4D,10A,E ,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10577.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2653.0,25.0,,>5 to 10,0.0,1.0,3.0,4.0,3.0,1.0
3369,0,20D,30B,G ,321003.0,40.0,321004.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,50.0,730105.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,74162.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2813.0,25.0,Yes ,>5 to 10,2.0,4.0,12.0,23.0,8.0,7.0
6548,0,126B,10A,B ,300305.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620204.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297392.0,CHIEF_INVESTIGATOR,1960.0,Middle East and Africa,,998.0,1.0,Yes ,,0.0,3.0,0.0,1.0,2.0,0.0
6938,0,194B,30C,,321015.0,50.0,320702.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,50.0,730213.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,28607.0,CHIEF_INVESTIGATOR,1965.0,Great Britain,,2763.0,25.0,Yes ,>5 to 10,3.0,2.0,6.0,25.0,14.0,14.0
3489,0,2B,10A,,300604.0,40.0,291405.0,30.0,300403.0,30.0,0.0,0.0,0.0,0.0,660402.0,40.0,630199.0,40.0,620399.0,20.0,0.0,0.0,0.0,0.0,35867.0,CHIEF_INVESTIGATOR,1960.0,Australia,,1098.0,1.0,Yes ,>=0 to 5,0.0,2.0,0.0,0.0,1.0,4.0
4296,1,4D,10A,E ,321204.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730201.0,30.0,730204.0,30.0,730211.0,30.0,730399.0,10.0,0.0,0.0,68587.0,CHIEF_INVESTIGATOR,1955.0,Australia,,2523.0,25.0,Yes ,>10 to 15,4.0,4.0,2.0,2.0,2.0,7.0
7159,1,34B,30C,A ,270504.0,10.0,270707.0,20.0,300204.0,40.0,270203.0,30.0,0.0,0.0,620204.0,40.0,620502.0,30.0,780105.0,30.0,0.0,0.0,0.0,0.0,636867.0,CHIEF_INVESTIGATOR,1950.0,Australia,,3268.0,31.0,Yes ,>=0 to 5,1.0,1.0,1.0,10.0,7.0,0.0
766,1,21A,50A,,410202.0,40.0,420303.0,30.0,370699.0,30.0,0.0,0.0,0.0,0.0,750202.0,40.0,750902.0,30.0,730211.0,30.0,0.0,0.0,0.0,0.0,91092.0,CHIEF_INVESTIGATOR,1965.0,Australia,English,528.0,7.0,Yes ,>=0 to 5,1.0,0.0,1.0,3.0,0.0,0.0
4427,1,5A,30B,A ,370101.0,20.0,420301.0,40.0,420302.0,40.0,0.0,0.0,0.0,0.0,751003.0,30.0,750604.0,40.0,751004.0,30.0,0.0,0.0,0.0,0.0,82452.0,CHIEF_INVESTIGATOR,1960.0,North America,,528.0,7.0,Yes ,>10 to 15,2.0,1.0,0.0,12.0,4.0,0.0
3790,0,4D,10A,,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,75.0,730211.0,20.0,780108.0,5.0,0.0,0.0,0.0,0.0,78922.0,CHIEF_INVESTIGATOR,1955.0,Australia,,2578.0,25.0,,>=0 to 5,0.0,1.0,0.0,11.0,6.0,0.0
4674,1,275C,30B,A ,390401.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750503.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80677.0,CHIEF_INVESTIGATOR,1950.0,Australia,,828.0,7.0,,>=0 to 5,2.0,0.0,1.0,1.0,2.0,0.0
4956,0,21A,50A,A ,270501.0,40.0,270603.0,20.0,270604.0,40.0,0.0,0.0,0.0,0.0,780105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73402.0,CHIEF_INVESTIGATOR,1965.0,Great Britain,,3268.0,31.0,Yes ,>10 to 15,4.0,4.0,4.0,12.0,5.0,1.0
7681,0,2B,10A,,380105.0,80.0,380101.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,750306.0,80.0,730218.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,55552.0,CHIEF_INVESTIGATOR,1975.0,Australia,,2558.0,25.0,,,1.0,1.0,0.0,0.0,1.0,1.0
5691,0,4D,10A,J ,320305.0,50.0,321015.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
3046,0,4D,10A,D ,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
4347,1,29A,10B,A ,321016.0,50.0,320705.0,40.0,320702.0,10.0,0.0,0.0,0.0,0.0,730111.0,50.0,730104.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,67282.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2578.0,25.0,Yes ,>5 to 10,1.0,2.0,7.0,4.0,5.0,5.0
985,0,49A,30B,,,,,,,,,,,,,,,,,,,,,,11287.0,CHIEF_INVESTIGATOR,1965.0,Australia,,1258.0,34.0,Yes ,>5 to 10,1.0,1.0,0.0,1.0,6.0,0.0
6961,0,4D,10A,,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,50.0,670403.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
6997,1,4D,10A,F ,270106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,90.0,730103.0,5.0,730118.0,5.0,0.0,0.0,0.0,0.0,30772.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2603.0,25.0,,>5 to 10,5.0,1.0,6.0,2.0,0.0,0.0
8686,1,21A,50A,A ,320704.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730203.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498427.0,CHIEF_INVESTIGATOR,1970.0,Great Britain,,2668.0,25.0,Yes ,>=0 to 5,5.0,12.0,3.0,9.0,8.0,0.0
1343,1,7C,10A,,300599.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20497.0,CHIEF_INVESTIGATOR,1965.0,Middle East and Africa,Other,1258.0,34.0,Yes ,>5 to 10,0.0,0.0,0.0,5.0,0.0,1.0
5070,1,21A,50A,A ,420305.0,40.0,379902.0,40.0,420399.0,20.0,0.0,0.0,0.0,0.0,750901.0,70.0,750203.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,862167.0,CHIEF_INVESTIGATOR,1970.0,,,653.0,7.0,,Less than 0,1.0,0.0,0.0,0.0,0.0,1.0
1040,0,24D,30B,,270603.0,40.0,320603.0,30.0,321026.0,30.0,0.0,0.0,0.0,0.0,730106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1797.0,CHIEF_INVESTIGATOR,1960.0,North America,,2678.0,25.0,Yes ,>5 to 10,2.0,7.0,0.0,8.0,4.0,0.0
325,1,4D,10A,,270304.0,40.0,270103.0,40.0,270804.0,20.0,0.0,0.0,0.0,0.0,730101.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32892.0,CHIEF_INVESTIGATOR,1975.0,Australia,,3028.0,31.0,Yes ,>=0 to 5,1.0,0.0,4.0,1.0,0.0,0.0
642,0,12D,30B,,320305.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730112.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63757.0,CHIEF_INVESTIGATOR,1960.0,Great Britain,,2553.0,25.0,Yes ,>10 to 15,0.0,1.0,3.0,4.0,0.0,2.0
6168,1,4D,10A,D ,321204.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301472.0,CHIEF_INVESTIGATOR,1950.0,Australia,,2533.0,25.0,Yes ,>=0 to 5,7.0,5.0,9.0,44.0,59.0,15.0
2434,0,2B,10A,,260102.0,90.0,260106.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,780104.0,90.0,640103.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,19897.0,CHIEF_INVESTIGATOR,1970.0,Australia,,3123.0,31.0,,Less than 0,1.0,1.0,1.0,12.0,1.0,0.0
1327,1,2B,10A,D ,270104.0,50.0,270199.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,780105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2653.0,25.0,Yes ,>10 to 15,2.0,0.0,14.0,11.0,14.0,3.0
2887,1,4D,20C,,321029.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730109.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69212.0,CHIEF_INVESTIGATOR,1940.0,Australia,,2778.0,25.0,,more than 15,0.0,1.0,0.0,1.0,5.0,0.0
1052,1,2B,10A,,249901.0,40.0,250302.0,30.0,270104.0,30.0,0.0,0.0,0.0,0.0,780105.0,40.0,780102.0,30.0,780103.0,30.0,0.0,0.0,0.0,0.0,67742.0,CHIEF_INVESTIGATOR,1965.0,,,,,,,0.0,0.0,6.0,2.0,6.0,0.0
2174,0,205A,30B,A ,270603.0,50.0,321004.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1797.0,CHIEF_INVESTIGATOR,1960.0,North America,,2678.0,25.0,Yes ,>5 to 10,4.0,10.0,0.0,9.0,7.0,0.0
3907,0,4D,10A,,320701.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,70.0,730104.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,105342.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2678.0,25.0,Yes ,>=0 to 5,2.0,4.0,2.0,4.0,8.0,2.0
6427,1,21A,50A,A ,321204.0,40.0,321208.0,40.0,321399.0,20.0,0.0,0.0,0.0,0.0,730211.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76237.0,CHIEF_INVESTIGATOR,1960.0,Great Britain,English,2923.0,25.0,Yes ,>10 to 15,3.0,3.0,2.0,5.0,6.0,2.0
2759,0,2B,10A,,270102.0,50.0,270105.0,30.0,270199.0,20.0,0.0,0.0,0.0,0.0,770403.0,60.0,770101.0,20.0,710599.0,20.0,0.0,0.0,0.0,0.0,636347.0,CHIEF_INVESTIGATOR,1975.0,,,3028.0,31.0,,,0.0,1.0,0.0,1.0,0.0,0.0
7621,0,2B,10A,,270708.0,40.0,270703.0,30.0,280210.0,30.0,0.0,0.0,0.0,0.0,770404.0,40.0,779904.0,30.0,779903.0,30.0,0.0,0.0,0.0,0.0,81117.0,CHIEF_INVESTIGATOR,1950.0,Great Britain,English,2253.0,19.0,,Less than 0,1.0,5.0,10.0,22.0,15.0,4.0
8243,0,4D,10A,,320704.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,50.0,780105.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,659757.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2668.0,25.0,Yes ,>=0 to 5,2.0,6.0,11.0,3.0,1.0,0.0
5806,0,2B,10A,,321402.0,40.0,329999.0,40.0,299999.0,20.0,0.0,0.0,0.0,0.0,730114.0,40.0,730199.0,40.0,671699.0,20.0,0.0,0.0,0.0,0.0,75412.0,CHIEF_INVESTIGATOR,1950.0,Western Europe,,2103.0,19.0,Yes ,more than 15,0.0,3.0,0.0,4.0,3.0,0.0
1857,1,,,C ,280204.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39562.0,CHIEF_INVESTIGATOR,1945.0,Great Britain,,2153.0,19.0,Yes ,>=0 to 5,1.0,0.0,3.0,3.0,4.0,0.0
4711,1,222B,30C,A ,380199.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780107.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28797.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2768.0,25.0,Yes ,>=0 to 5,6.0,8.0,0.0,0.0,0.0,1.0
718,0,59C,20C,A ,310101.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680201.0,50.0,680401.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,5927.0,CHIEF_INVESTIGATOR,1965.0,Australia,,3508.0,4.0,Yes ,>5 to 10,0.0,1.0,0.0,0.0,0.0,0.0
930,0,33A,20C,,300104.0,50.0,300305.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,620204.0,50.0,770802.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,20472.0,CHIEF_INVESTIGATOR,1970.0,Australia,,1038.0,1.0,,Less than 0,0.0,1.0,0.0,1.0,0.0,0.0
1582,1,40D,10B,,321206.0,40.0,321003.0,30.0,320602.0,30.0,0.0,0.0,0.0,0.0,730106.0,50.0,730213.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1797.0,CHIEF_INVESTIGATOR,1960.0,North America,,2678.0,25.0,Yes ,>5 to 10,3.0,7.0,0.0,9.0,7.0,0.0
2647,1,2B,10A,C ,390303.0,50.0,390102.0,30.0,390305.0,20.0,0.0,0.0,0.0,0.0,750599.0,40.0,750401.0,30.0,750306.0,30.0,0.0,0.0,0.0,0.0,76777.0,CHIEF_INVESTIGATOR,1970.0,Australia,,3658.0,22.0,Yes ,>=0 to 5,1.0,0.0,3.0,2.0,6.0,1.0
1889,1,,,C ,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9067.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2538.0,25.0,Yes ,more than 15,3.0,4.0,10.0,15.0,4.0,3.0
1396,1,4D,20C,A ,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80437.0,CHIEF_INVESTIGATOR,1955.0,Australia,English,2578.0,25.0,Yes ,>10 to 15,0.0,0.0,2.0,4.0,4.0,3.0
3230,1,21A,50A,A ,390106.0,50.0,390103.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,750599.0,50.0,750601.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,175512.0,CHIEF_INVESTIGATOR,1975.0,Australia,,3658.0,22.0,,>=0 to 5,1.0,0.0,3.0,3.0,2.0,0.0
8404,0,4D,10A,,320403.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,30.0,730104.0,50.0,670403.0,10.0,670402.0,10.0,0.0,0.0,28502.0,CHIEF_INVESTIGATOR,1970.0,New Zealand,,2603.0,25.0,Yes ,>5 to 10,3.0,6.0,13.0,11.0,6.0,2.0
5182,1,6B,30B,A ,270199.0,50.0,320602.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66887.0,CHIEF_INVESTIGATOR,1955.0,Australia,,2813.0,25.0,,Less than 0,3.0,13.0,0.0,9.0,2.0,0.0
3341,1,21A,50A,A ,321204.0,60.0,321208.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124477.0,CHIEF_INVESTIGATOR,1955.0,Australia,,2543.0,25.0,Yes ,>=0 to 5,1.0,0.0,2.0,0.0,3.0,4.0
3692,1,,,,,,,,,,,,,,,,,,,,,,,,67007.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2778.0,25.0,Yes ,>5 to 10,1.0,0.0,0.0,1.0,0.0,2.0
5832,0,4D,10A,,270103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868722.0,CHIEF_INVESTIGATOR,1965.0,Australia,,,,Yes ,,0.0,2.0,4.0,8.0,7.0,0.0
8525,1,97A,30B,A ,321003.0,40.0,321004.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,60.0,730106.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,877722.0,CHIEF_INVESTIGATOR,1975.0,,,,,,,2.0,5.0,0.0,0.0,0.0,1.0
4110,1,,,A ,339999.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740301.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41012.0,CHIEF_INVESTIGATOR,1955.0,Australia,,2298.0,46.0,Yes ,Less than 0,0.0,0.0,0.0,0.0,2.0,0.0
